_id,id,name,year,duration,genre,actors,Up_System
3571,3572,Area 51 Confidential,2011,81 min,"Horror, Sci-Fi, Thriller","Adrian Quihuis,Devanny Pinn,Brandon Slagle,Wolfgang Meyer",CM
3572,3573,Galactic Gigolo,1987,80 min,"Comedy, Sci-Fi","Carmine Capobianco,Debi Thibeault,Frank Stewart,Ruth Collins",CM
3573,3574,Escape from Mars,1999,100 min,Sci-Fi,"Christine Elise,Peter Outerbridge,Allison Hossack,Michael Shanks",CM
3574,3575,Bubblegum Crash,1991,45 min,"Animation, Action, Sci-Fi","Yoshiko Sakakibara,Jemila Ericson,Tamsin Hollo,Ryko Tachikawa",CM
3575,3576,Dr. Jekyll and Mr. Hyde,2000,105 min,"Action, Horror, Sci-Fi","Adam Baldwin,Steve Bastoni,Anthony Brandon Wong,Jason Chong",CM
3576,3577,Harpies,2007,89 min,"Adventure, Fantasy, Sci-Fi","Stephen Baldwin,Velizar Binev,Michael G. Boudreaux,Christian Hammerdorfer",CM
3577,3578,Animal,2005,103 min,"Sci-Fi, Thriller","Andreas Wilson,Emma Griffiths Malin,Diogo Infante,Ed Stoppard",CM
3578,3579,Feeders,1996,69 min,"Drama, Horror, Sci-Fi","Jon McBride,John Polonia,Sebastian Barran,Maria Davis",CM
3579,3580,The Black Balloon,2012,20 min,"Short, Comedy, Drama","Mustafa Bekiroglu,Kennon Bltut,Eleonore Hendricks,Francesca LaPrelle",CM
3580,3581,Nova Seed,2016,64 min,"Animation, Adventure, Fantasy","Joe DiLiberto,Nick DiLiberto,Shawn Donovan,John Jellinek",CM
3581,3582,"End of Days, Inc.",2015,83 min,"Comedy, Sci-Fi","Mark O'Brien,Paulino Nunes,Carolyne Maraghi,Paul Sun-Hyung Lee",CM
3582,3583,One Day Like Rain,2007,90 min,"Drama, Sci-Fi","Samantha Figura,Marina Resa,Jesse Eisenberg,Trevor Lee Georgeson",CM
3583,3584,Survival Zone,1983,90 min,"Action, Drama, Sci-Fi","Gary Lockwood,Camilla Sparv,Morgan Stevens,Zoli Marki",CM
3584,3585,Plastic Little: The Adventures of Captain Tita,1994,48 min,"Animation, Comedy, Sci-Fi","Ysuke Akimoto,Bryan Bounds,Angel Fisher,Yuriko Fuchizaki",CM
3585,3586,Deadly Species,2002,90 min,"Action, Adventure, Horror","Pete Penuel,Allison Adams,Brian Minyard,Jeff Brozovich",CM
3586,3587,Vegas in Space,1991,85 min,"Comedy, Sci-Fi","Doris Fish,Miss X,Ginger Quest,Ramona Fischer",CM
3587,3588,Hand of Death,1962,60 min,"Horror, Sci-Fi","John Agar,Paula Raymond,Stephen Dunne,Roy Gordon",CM
3588,3589,Space Angel,1962,30 min,"Animation, Family, Sci-Fi","Ned Lefebver,Margaret Kerry,Hal Smith,Johnny Coons",CM
3589,3590,NYC: Tornado Terror,2008,90 min,"Action, Adventure, Drama","Nicole de Boer,Sebastian Spence,Jerry Wasserman,Winston Rekert",CM
3590,3591,Lizard Man,2012,81 min,Sci-Fi,"Michael Harding,James Arthur Lewis,Michael Gaglio,Steven M. Blasini",CM
3591,3592,Dragon Wasps,2012,80 min,"Action, Adventure, Comedy","Corin Nemec,Dominika Juillet,Nikolette Noel,Benjamin Easterday",CM
3592,3593,Star Hunter,1996,80 min,Sci-Fi,"Roddy McDowall,Stella Stevens,Rebecca Budig,Kenn Scott",CM
3593,3594,Heroic Trio 2: Executioners,1993,101 min,"Action, Sci-Fi, Thriller","Maggie Cheung,Michelle Yeoh,Anita Mui,Damian Lau",CM
3594,3595,The Body Disappears,1941,72 min,"Comedy, Romance, Sci-Fi","Jeffrey Lynn,Jane Wyman,Edward Everett Horton,Herbert Anderson",CM
3595,3596,Project A-Ko,1986,86 min,"Animation, Action, Adventure","Miki It,Stacey Gregg,Emi Shinohara,Denica Fairman",CM
3596,3597,Grayson,2004,6 min,"Sci-Fi, Short, Action","John Fiorella,Brian C. Bethel,Paul Hasenyager,Anthony Heartley",CM
3597,3598,Australiens,2014,112 min,"Action, Comedy, Sci-Fi","Rita Artmann,Tamara McLaughlin,Lawrence Silver,Doug Hatch",CM
3598,3599,Omega Cop,1990,87 min,"Action, Sci-Fi","Ronald L. Marchini,Adam West,Meg Thayer,Jennifer Jostyn",CM
3599,3600,Razortooth,2007,92 min,"Action, Adventure, Comedy","Douglas Swander,Kathleen LaGue,Simon Page,Tim Colceri",CM
3600,3601,Fallout,1999,90 min,"Action, Sci-Fi","Daniel Baldwin,Frank Zagarino,Teri Ann Linn,Scott Valentine",CM
3601,3602,Space Battleship Yamato,1977,135 min,"Animation, Action, Adventure","Gor Naya,Kei Tomiyama,Shsei Nakamura,Yko Asagami",CM
3602,3603,Seeds of Destruction,2011,90 min,"Action, Sci-Fi, Thriller","Adrian Pasdar,Stefanie von Pfetten,Jesse Moss,Luisa d'Oliveira",CM
3603,3604,The Vanguard,2008,89 min,"Action, Horror, Sci-Fi","Karen Admiraal,Jack Bailey,Emma Choy,Terry Cole",CM
3604,3605,Panopticon,2016,96 min,"Drama, Mystery, Sci-Fi","Joshua Berwald,Farzana Virani,Aron Price,Josh Henry",CM
3605,3606,Deceived,2002,95 min,"Drama, Sci-Fi, Thriller","Judd Nelson,Michelle Nolden,Stewart Bick,Louis Gossett Jr.",CM
3606,3607,Hvordan vi slipper af med de andre,2007,94 min,"Comedy, Drama, Sci-Fi","Sren Pilmark,Louise Mieritz,Sren Fauli,Lene Tiemroth",CM
3607,3608,Virtual Girl 2: Virtual Vegas,2001,84 min,"Drama, Fantasy, Sci-Fi","Susan Featherly,Jason Schnuit,Amber Newman,Shyra Deland",CM
3608,3609,Patch Town,2014,85 min,"Adventure, Comedy, Fantasy","Zoie Palmer,Julian Richings,Rob Ramsay,Suresh John",CM
3609,3610,No Ordinary Baby,2001,91 min,"Drama, Sci-Fi","Bridget Fonda,Mary Beth Hurt,Valerie Mahaffey,Philip Bosco",CM
3610,3611,Dead & Deader,2006,89 min,"Action, Comedy, Horror","John Billingsley,Dean Cain,Colleen Camp,Greg Collins",CM
3611,3612,The Invader,1997,93 min,"Action, Sci-Fi, Thriller","Sean Young,Ben Cross,Daniel Baldwin,Nick Mancuso",CM
3612,3613,Mobile Suit Gundam: The Origin I - Blue-Eyed Casval,2015,64 min,"Animation, Action, Drama","Mayumi Tanaka,Megumi Han,Jin Urayama,Banj Ginga",CM
3613,3614,Deep Evil,2004,90 min,"Action, Horror, Sci-Fi","Lorenzo Lamas,Ona Grauer,Adam J. Harrington,Jim Thorburn",CM
3614,3615,Grayson: Earth One,2013,16 min,"Drama, Sci-Fi","Katie Young,Raj Bhavsar,Stephen McCain,Jono Cota",CM
3615,3616,When Time Expires,1997,93 min,"Sci-Fi, Thriller","Richard Grieco,Cynthia Geary,Mark Hamill,Tim Thomerson",CM
3616,3617,Spacejacked,1997,89 min,"Action, Sci-Fi","Corbin Bernsen,Amanda Pays,Steve Bond,Matt Holland",CM
3617,3618,Horror of the Hungry Humongous Hungan,1991,98 min,"Horror, Sci-Fi","Joseph E. Miller,Brenda Moyer,David A. Yoakam,Deborah Lichtenfels",CM
3618,3619,Rebirth of Mothra II,1997,97 min,"Fantasy, Sci-Fi","Megumi Kobayashi,Sayaka Yamaguchi,Aki Hano,Hikari Mitsushima",CM
3619,3620,The Moment After II: The Awakening,2006,93 min,"Drama, Sci-Fi, Thriller","John Gilbert,David A.R. White,Kevin Downes,Asad Farr",CM
3620,3621,Absence,2013,84 min,"Horror, Sci-Fi, Thriller","Erin Way,Eric Matheny,Ryan Smale,Stephanie Scholz",CM
3621,3622,Liquid Dreams,1991,92 min,"Sci-Fi, Thriller","Candice Daly,John Doe,Mark Manos,Karen Dahl",CM
3622,3623,Lurid Tales: The Castle Queen,1998,76 min,"Drama, Fantasy, Sci-Fi","Shannon Dow Smith,Kim Sill,Cristi Harris,Betsy Lynn George",CM
3623,3624,2033,2009,100 min,"Adventure, Sci-Fi","Ral Mndez,Claudio Lafarga,Sandra Echeverra,Marco Trevio",CM
3624,3625,Thomas in Love,2000,97 min,"Comedy, Drama, Romance","Benot Verhaert,Aylin Yay,Magali Pinglaut,Micheline Hardy",CM
3625,3626,The Rise of the Robots,2015,85 min,Sci-Fi,"Paxton Collins,Gemma Garcia,Seth Barrett,David Raine",CM
3626,3627,Empty,2011,82 min,"Drama, Horror, Sci-Fi","Ashley C. Williams,Jon Carlo,Barry McBrien,John Woodruff",CM
3627,3628,Codependent Lesbian Space Alien Seeks Same,2011,76 min,"Comedy, Romance, Sci-Fi","Lisa Haas,Susan Ziegler,Jackie Monahan,Cynthia Kaplan",CM
3628,3629,Spaceship Terror,2011,93 min,"Horror, Sci-Fi, Thriller","Kristen Springer,Jay Wesley Cochran,Lacey Blair,Stephen Lestat",CM
3629,3630,When Women Lost Their Tails,1972,94 min,"Comedy, Fantasy, Sci-Fi","Senta Berger,Lando Buzzanca,Renzo Montagnani,Frank Wolff",CM
3630,3631,Returned,2015,90 min,Sci-Fi,"Jorden Anderson,Anthony Brown,Robin Brown,Michael Casey",CM
3631,3632,Centipede!,2004,93 min,"Action, Adventure, Comedy","Larry Casey,Margaret Cash,Trevor Murphy,George Foster",CM
3632,3633,Deadly Harvest,1977,87 min,"Drama, Sci-Fi","Clint Walker,Nehemiah Persoff,Geraint Wyn Davies,Kim Cattrall",CM
3633,3634,The Prometheus Project,2010,87 min,"Horror, Sci-Fi","Tiffany Shepis,Louis Mandylor,Scott Anthony Leet,Patti Tindall",CM
3634,3635,Invisible Dad,1998,90 min,"Comedy, Fantasy, Sci-Fi","Karen Black,Charles Dierkop,Daran Norris,Mary Elizabeth McGlynn",CM
3635,3636,Disco Beaver from Outer Space,1979,51 min,"Comedy, Fantasy, Horror","Lynn Redgrave,Rodger Bumpass,Peter Elbling,Alice Playten",CM
3636,3637,Cannon Fodder,1995,22 min,"Animation, Short, Sci-Fi","Hisao Egawa,Nobuaki Fukuda,Yu Hayashi,Hiroaki Ishikawa",CM
3637,3638,Firequake,2014,90 min,"Action, Adventure, Drama","Alexandra Paul,Zoe Barker,Nigel Barber,James Weber Brown",CM
3638,3639,The Great C,2018,30 min,"Short, Sci-Fi","Steve Cumyn,Jonathan Koensgen,Michael Riley,Martin Roach",CM
3639,3640,Eye of the Beast,2007,90 min,"Action, Adventure, Horror","James Van Der Beek,Alexandra Castillo,Arne MacPherson,Ryan Rajendra Black",CM
3640,3641,Sprites,2018,16 min,"Short, Comedy, Drama","Liz Beckham,Lee Eddy,Kriston Woodreaux,Michael Lee Joplin",CM
3641,3642,Tenchi Forever!: The Movie,1999,95 min,"Animation, Adventure, Comedy","Masami Kikuchi,Ai Orikasa,Yuri Amano,Takeshi Aono",CM
3642,3643,The Void,2001,93 min,"Sci-Fi, Thriller","Adrian Paul,Amanda Tapping,Andrew McIlroy,Kirsten Robek",CM
3643,3644,The Psychotronic Man,1979,90 min,"Horror, Sci-Fi","Peter Spelson,Chris Carbis,Curt Colbert,Robin Newton",CM
3644,3645,Beyond the Bermuda Triangle,1975,74 min,"Drama, Mystery, Sci-Fi","Fred MacMurray,Sam Groom,Donna Mills,Susanne Reed",CM
3645,3646,Tidal Wave,1973,82 min,"Thriller, Sci-Fi, Drama","Lorne Greene,Keiju Kobayashi,Rhonda Leigh Hopkins,Hiroshi Fujioka",CM
3646,3647,The Alpha Incident,1978,95 min,Sci-Fi,"Ralph Meeker,Stafford Morgan,John F. Goff,Carol Irene Newell",CM
3647,3648,The Occultist,1988,82 min,"Action, Sci-Fi","Rick Gianasi,Joe Derrig,Richard Mooney,Jennifer Kanter",CM
3648,3649,Flying Disc Man from Mars,1950,136 min,"Action, Adventure, Crime","Walter Reed,Lois Collier,Gregory Gaye,James Craven",CM
3649,3650,Alien Warrior,1986,100 min,"Action, Crime, Sci-Fi","Brett Baxter Clark,Pamela Saunders,Reggie De Morton,Nelson Anderson",CM
3650,3651,Robotech II: The Sentinels,1988,75 min,"Animation, Action, Adventure","Tony Oliver,Melanie MacQueen,Rebecca Forstadt,Gregory Snegoff",CM
3651,3652,Welcome II the Terrordome,1995,90 min,"Drama, Sci-Fi","Suzette Llewellyn,Saffron Burrows,Felix Joseph,Valentine Nonyela",CM
3652,3653,Alien Opponent,2010,92 min,"Action, Comedy, Sci-Fi","Jeremy London,Roddy Piper,Adrienne LaValley,Cuyle Carvin",CM
3653,3654,Plato's Reality Machine,2013,79 min,"Comedy, Drama, Sci-Fi","Carolina Bartczak,Tyrone Dancy Jr.,Mackenzie Davis,Trieste Kelly Dunn",CM
3654,3655,Megazone 23 Part II: Please Give Me Your Secret,1986,82 min,"Animation, Action, Music","Kazuki Yao,Maria Kawamura,Shigeru Chiba,Kichi Hashimoto",CM
3655,3656,Dyke Hard,2014,90 min,"Action, Adventure, Comedy","Peggy Sands,Alle Eriksson,M. Wgensj,Lina Kurttila",CM
3656,3657,The Kid with X-ray Eyes,1999,85 min,"Comedy, Sci-Fi","Robert Carradine,Justin Berfield,Diane Salinger,Mark Collie",CM
3657,3658,Alien Visitor,1997,92 min,"Drama, Sci-Fi","Ullie Birve,Syd Brisbane,Alethea McGrath,Chloe Ferguson",CM
3658,3659,Reversion,2015,84 min,"Sci-Fi, Thriller","Aja Naomi King,Colm Feore,Amanda Plummer,Lela Rochon",CM
3659,3660,Sleepwalkers,2016,91 min,"Comedy, Drama, Fantasy","Jeff Ronan,Jessica DiGiovanni,Ryan Nicolls,Marco Torriani",CM
3660,3661,Severed Ties,1992,92 min,"Comedy, Horror, Sci-Fi","Oliver Reed,Elke Sommer,Garrett Morris,Billy Morrissette",CM
3661,3662,GoBots: Battle of the Rock Lords,1986,75 min,"Animation, Action, Adventure","Margot Kidder,Roddy McDowall,Telly Savalas,Michael Bell",CM
3662,3663,Shepherd,1998,86 min,"Action, Sci-Fi","C. Thomas Howell,Roddy Piper,David Carradine,Heidi von Palleske",CM
3663,3664,The Final Sanction,1990,85 min,"Action, Sci-Fi","Ted Prior,Robert Z'Dar,Rene Cline,William Smith",CM
3664,3665,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,2002,390 min,"Animation, Short, Adventure","Kichi Yamadera,Tomokazu Seki,Beau Billingslea,Richard Cansino",CM
3665,3666,Fear Chamber,1968,88 min,"Fantasy, Horror, Sci-Fi","Boris Karloff,Julissa,Carlos East,Isela Vega",CM
3666,3667,Meltdown: Days of Destruction,2006,90 min,"Action, Sci-Fi, Thriller","Casper Van Dien,Vincent Gale,Stefanie von Pfetten,Venus Terzo",CM
3667,3668,Virus X,2010,85 min,"Horror, Sci-Fi","Jai Day,Domiziano Arcangeli,Joe Zaso,Dylan Vox",CM
3668,3669,Dead Man Walking,1988,90 min,"Action, Sci-Fi","Wings Hauser,Brion James,Pamela Ludwig,Leland Crooke",CM
3669,3670,Insectula!,2015,101 min,"Comedy, Horror, Sci-Fi","Pascal Pialo,Arielle Cezanne,Harrison Matthews,Sarah French",CM
3670,3671,Running Delilah,1993,97 min,"Sci-Fi, Thriller","Kim Cattrall,Billy Zane,Franois Gutary,Yorgo Voyagis",CM
3671,3672,Phil the Alien,2004,82 min,"Comedy, Sci-Fi","Rob Stefaniuk,Nicole de Boer,Brad McGinnes,Bruce Hunter",CM
3672,3673,Light Blast,1985,86 min,"Action, Sci-Fi, Thriller","Erik Estrada,Ennio Girolami,Michael Pritchard,Peggy Rowe",CM
3673,3674,The Advanced Guard,1998,91 min,"Sci-Fi, Thriller","Robert Amico,James Avery,David Campbell,Cristi Conaway",CM
3674,3675,Deadly Weapon,1989,89 min,"Drama, Sci-Fi, Thriller","Rodney Eastman,Robert Benedetti,Arell Blanton,Susan Blu",CM
3675,3676,Alien Blood,1999,80 min,"Fantasy, Horror, Sci-Fi","Francesca Manning,Rebecca Stirling,Glyn Whiteside,Shirley Clarke",CM
3676,3677,Showdown at Area 51,2007,96 min,"Action, Sci-Fi, Thriller","Jason London,Gigi Edgley,Christa Campbell,Coby Bell",CM
3677,3678,Running Against Time,1990,92 min,Sci-Fi,"Robert Hays,Catherine Hicks,Sam Wanamaker,Wayne Tippit",CM
3678,3679,Bigfoot Wars,2014,75 min,Sci-Fi,"Larry Jack Dotson,Audrey Ellis Fox,Holt Boggs,Jesse Ferraro",CM
3679,3680,New Crime City,1994,86 min,"Action, Sci-Fi","Rick Rossovich,Sherrie Rose,Stacy Keach,Rick Dean",CM
3680,3681,Toad Warrior,1996,80 min,"Action, Sci-Fi","Scott Shaw,Joe Estevez,Conrad Brooks,Jill Kelly",CM
3681,3682,Chained Heat 2001: Slave Lovers,2001,93 min,"Action, Fantasy, Sci-Fi","Klara Hlouska,Kira Reed Lorsch,David O'Kelly,Olga Casl",CM
3682,3683,Armitage III: Dual Matrix,2002,90 min,"Animation, Sci-Fi, Thriller","Ryka Yuzuki,Hikaru Hanada,Yuka Imai,Kazuhiro Yamaji",CM
3683,3684,Parasitic,2012,79 min,"Horror, Sci-Fi","Camille Balsamo,Amanda Beck,Carrie Carnes,Miguel de la Rosa",CM
3684,3685,Descendents,2008,74 min,"Horror, Sci-Fi, Thriller","Camille Lynch,Karina Pizarro,Carolina Andrade,Cristobal Barra",CM
3685,3686,Mindstorm,2001,97 min,"Action, Horror, Mystery","Antonio Sabato Jr.,Emmanuelle Vaugier,Clarence Williams III,Ed O'Ross",CM
3686,3687,Last of the Living,2009,88 min,"Comedy, Horror, Sci-Fi","Morgan Williams,Robert Faith,Ashleigh Southam,Stacey Stevens",CM
3687,3688,Time Machine,2016,40 min,"Short, Family, Fantasy","Siddharth Menon,Loveleen Mishra,Twinkle Patel,Anjum Rajabali",CM
3688,3689,Eyes Behind the Stars,1978,92 min,"Sci-Fi, Thriller","Robert Hoffmann,Nathalie Delon,Martin Balsam,Sherry Buchanan",CM
3689,3690,The Clone Returns to the Homeland,2008,110 min,"Drama, Fantasy, Sci-Fi","Mitsuhiro Oikawa,Eri Ishida,Hiromi Nagasaku,Kysaku Shimada",CM
3690,3691,The God Question,2014,90 min,"Drama, Sci-Fi","Keith Langsdale,Jim Lobley,Cate Damon,Frank S. Aronson",CM
3691,3692,Time Freak,2011,10 min,"Short, Comedy, Sci-Fi","Michael Nathanson,John Conor Brooke,Emilea Wilson,Hector Diaz",CM
3692,3693,Earth Minus Zero,1996,81 min,"Comedy, Family, Sci-Fi","Pat Morita,Marcia Strassman,Brock Pierce,Sam J. Jones",CM
3693,3694,The Man with Nine Lives,1940,74 min,"Mystery, Sci-Fi","Boris Karloff,Roger Pryor,Jo Ann Sayers,Stanley Brown",CM
3694,3695,Convict 762,1997,97 min,"Action, Sci-Fi, Thriller","Shannon Sturges,Michole Briana White,Charlie Spradling,Shae D'lyn",CM
3695,3696,The Secret Kingdom,1998,90 min,"Adventure, Sci-Fi","Billy O'Sullivan,Andrew Ducote,Samantha Tabak,Gerald S. O'Loughlin",CM
3696,3697,The Corrupted,2010,76 min,"Horror, Sci-Fi, Thriller","Caleb Ian Morley Fischer,Anuj Saraswat,Keltie Squires,Jeremy Hook",CM
3697,3698,The Tomorrow Man,2002,95 min,"Drama, Sci-Fi, Thriller","Corbin Bernsen,Beth Kennedy,Morgan Rusler,Jeanne Cooper",CM
3698,3699,The Unknown Terror,1957,77 min,"Horror, Sci-Fi","John Howard,Mala Powers,Paul Richards,May Wynn",CM
3699,3700,Battlespace,2006,86 min,"Action, Sci-Fi","Eve Connelly,Blake Edgerton,Paul Darrow,Iva Franks Singer",CM
3700,3701,Earthbound,1981,99 min,"Family, Sci-Fi, Comedy","Burl Ives,Christopher Connelly,Meredith MacRae,Joseph Campanella",CM
3701,3702,Savage,2011,86 min,"Horror, Sci-Fi, Thriller","Martin Kove,Tony Becker,Lisa Wilcox,Anna Enger Ritch",CM
3702,3703,Rolie Polie Olie: The Great Defender of Fun,2002,75 min,"Animation, Adventure, Comedy","James Woods,Kyle Fairlie,Joshua Tucci,Kristen Bone",CM
3703,3704,Whispering Moon,2006,75 min,"Comedy, Crime, Drama","Franz Robert Ceeh,Michael Fernbach,Mischa Fernbach,Dominik Hartl",CM
3704,3705,Time,2013,7 min,"Short, Drama, Sci-Fi","Nicholas Hamilton,Alix Bidstrup,Evan McGarrity,Dylan Vaughn-Jones",CM
3705,3706,Recon 2022: The Mezzo Incident,2007,90 min,Sci-Fi,"Andy Bradshaw,Heidi Hawkins,Deke Richards,Carmen Echeverria",CM
3706,3707,The Lady and the Monster,1944,86 min,"Horror, Sci-Fi, Thriller","Vera Ralston,Erich von Stroheim,Richard Arlen,Helen Vinson",CM
3707,3708,The Resurrection of Zachary Wheeler,1971,100 min,"Mystery, Sci-Fi, Thriller","Leslie Nielsen,Bradford Dillman,James Daly,Angie Dickinson",CM
3708,3709,The Mistresses of Dr. Jekyll,1964,90 min,"Horror, Sci-Fi","Hugo Blanco,Agns Spaak,Perla Cristal,Magda Maldonado",CM
3709,3710,Babel,1999,95 min,"Adventure, Family, Fantasy","Mitchell David Rothpan,Maria de Medeiros,Tchky Karyo,Michel Jonasz",CM
3710,3711,Max Hell Frog Warrior,2002,69 min,"Action, Fantasy, Sci-Fi","Scott Shaw,Joe Estevez,Conrad Brooks,Jill Kelly",CM
3711,3712,Alien Avengers,1996,81 min,"Comedy, Sci-Fi","George Wendt,Shanna Reed,Christopher M. Brown,Anastasia Sakelaris",CM
3712,3713,Alien Cargo,1999,90 min,"Adventure, Sci-Fi","Jason London,Missy Crider,Simon Westaway,Elizabeth Alexander",CM
3713,3714,Storm Watch,2002,100 min,"Action, Sci-Fi","Nick Cornish,Vanessa Marcil,Adrian Paul,Bai Ling",CM
3714,3715,A Man Called Rage,1984,90 min,"Action, Thriller, Sci-Fi","Bruno Minniti,Stelio Candelli,Werner Pochath,Taida Urruzola",CM
3715,3716,Robozinhos,2008,45 min,"Animation, Comedy, Family","Douglas Guedes,Francisco Freitas,Raul Schlosser,Marcio Scharrenbroic",CM
3716,3717,Guardian,2001,89 min,"Action, Sci-Fi, Thriller","Mario Van Peebles,James Remar,Stacy Oversier,Daniel Hugh Kelly",CM
3717,3718,Ripper 2: Letter from Within,2004,89 min,"Horror, Sci-Fi, Thriller","Erin Karpluk,Nicholas Irons,Mhairi Morrison,Jane Peachey",CM
3718,3719,Spoiler,1998,90 min,"Action, Sci-Fi","Gary Daniels,Meg Foster,Bryan Genesse,Jeffrey Combs",CM
3719,3720,Chameleon 3: Dark Angel,2000,87 min,"Sci-Fi, Action","Bobbie Phillips,Teal Redmann,Alex Kuzelicki,Doug Penty",CM
3720,3721,The Return of Dr. Mabuse,1961,89 min,"Crime, Mystery, Sci-Fi","Gert Frbe,Lex Barker,Daliah Lavi,Fausto Tozzi",CM
3721,3722,Years of the Beast,1981,98 min,"Horror, Sci-Fi","Gary Bayer,Alana Rader,Malcon McCaiman,Jerry Houser",CM
3722,3723,Mega Scorpions,2003,73 min,"Action, Adventure, Comedy","Nicolas Read,Marcella Laasch,Sewell Whitney,Sarah Megan White",CM
3723,3724,The Apocalypse,1997,96 min,"Action, Sci-Fi","Sandra Bernhard,Cameron Dye,Frank Zagarino,Michelle Anne Johnson",CM
3724,3725,Radio Mary,2017,77 min,"Mystery, Sci-Fi","Kate Lyn Sheil,Eric Gorlow,Jonas Ball,Matthew Brenher",CM
3725,3726,The Chubbchubbs Save Xmas,2007,5 min,"Animation, Short, Comedy","Cody Cameron,Mandy Freund,Zachary Gordon,Brad Simonsen",CM
3726,3727,Dust,2018,23 min,"Short, Sci-Fi, Thriller","Kathryn Harter,Scotty Jirik,Dejuan Mont Boyd,Carissa Cassil",CM
3727,3728,Cyberella: Forbidden Passions,1996,87 min,"Drama, Fantasy, Romance","Debra K. Beatty,Marshall Hilliard,Rebecca Taylor,Daniel Namath",CM
3728,3729,Circuit Breaker,1996,87 min,"Horror, Sci-Fi, Thriller","Richard Grieco,Lara Harris,Corbin Bernsen,Edie McClurg",CM
3729,3730,Living Hell,2008,92 min,"Action, Horror, Mystery","Johnathon Schaech,Erica Leerhsen,James McDaniel,Jason Wiles",CM
3730,3731,Desert Warrior,1988,89 min,"Action, Sci-Fi","Lou Ferrigno,Shari Shattuck,Walter Abbot,Franklin Anson",CM
3731,3732,The Alien Within,1995,75 min,"Horror, Sci-Fi","Roddy McDowall,Alex Hyde-White,Melanie Shatner,Don Stroud",CM
3732,3733,The Rocket Boy,1989,95 min,"Sci-Fi, Crime, Comedy","Dave Thomas,Ron James,Mark Parr,Gillie Fenwick",CM
3733,3734,Mindstorm,2001,96 min,"Action, Sci-Fi","Judge Reinhold,Victor Browne,William Zabka,Rositza Chorbadjiska",CM
3734,3735,Darkdrive,1997,88 min,"Action, Sci-Fi","Gian-Carlo Scandiuzzi,Claire Stansfield,Nick Eldredge,Ken Olandt",CM
3735,3736,Way Down in Chinatown,2014,90 min,"Comedy, Horror, Sci-Fi","Stephanie Sanditz,Justin Dray,Maria Olsen,Eric Michael Kochmer",CM
3736,3737,Supernatural,2014,106 min,"Drama, Sci-Fi","Baramee Jarinyatorn,Waranyoo Suwan,Nophand Boonyai,Gandhi Anantagant",CM
3737,3738,Terminal Justice,1996,94 min,"Action, Sci-Fi, Thriller","Lorenzo Lamas,Chris Sarandon,Peter Coyote,Kari Wuhrer",CM
3738,3739,Memory Lane,2012,70 min,"Crime, Sci-Fi, Thriller","Michael Guy Allen,Meg Braden,Julian Curi,Zac Snyder",CM
3739,3740,The Dead Can't Dance,2010,98 min,"Comedy, Horror, Sci-Fi","Rodrick Pocowatchit,Guy Ray Pocowatchit,T.J. Williams,Randall Aviks",CM
3740,3741,Project Viper,2002,85 min,"Action, Horror, Sci-Fi","Patrick Muldoon,Theresa Russell,Curtis Armstrong,Joe Avalon",CM
3741,3742,Voltron: Fleet of Doom,1986,46 min,"Animation, Sci-Fi","Jack Angel,Michael Bell,Peter Cullen,Neil Ross",CM
3742,3743,Dragon Storm,2004,96 min,"Action, Fantasy, Sci-Fi","Maxwell Caulfield,Angel Boris Reed,Woon Young Park,Richard Wharton",CM
3743,3744,The Gladiators,1969,102 min,"Drama, Sci-Fi","Arthur Pentelow,Frederick Danner,Hans Bendrik,Daniel Harle",CM
3744,3745,I'll Believe You,2006,82 min,"Comedy, Sci-Fi","David Alan Basche,Patrick Warburton,Siobhan Fallon Hogan,Patrick Gallo",CM
3745,3746,Shadow Fury,2001,89 min,"Action, Sci-Fi","Sam Bottoms,Masakatsu Funaki,Alexandra Kamp,Bas Rutten",CM
3746,3747,Mutant Aliens,2001,81 min,"Animation, Comedy, Sci-Fi","Dan McComas,Francine Lobis,George Casden,Matthew Brown",CM
3747,3748,2084,2009,83 min,"Horror, Sci-Fi, Thriller","Betsy Baker,Jaimi Paige,Matthew Alan,Grady Lee Richmond",CM
3748,3749,Fatal Future,2018,93 min,"Adventure, Comedy, Sci-Fi","Michael Keene,Bri Ana Wagner,Ivy Salazar,Alex Pusineri",CM
3749,3750,Mighty Morphin Power Rangers: Live,1996,70 min,"Action, Adventure, Family","Karan Ashley,Robert Axelrod,Johnny Yong Bosch,Steve Cardenas",CM
3750,3751,Beyond Lemuria,2007,120 min,Sci-Fi,"Merrick Rees Hamer,Chris Sanders,Emily Moore,Ed Fitch",CM
3751,3752,Infected,2008,90 min,"Adventure, Sci-Fi, Thriller","Gil Bellows,Maxim Roy,Bruce Dinsmore,Mark Camacho",CM
3752,3753,The Disappearance of Flight 412,1974,72 min,"Drama, Mystery, Sci-Fi","Glenn Ford,Bradford Dillman,David Soul,Robert F. Lyons",CM
3753,3754,Countdown: Jerusalem,2009,93 min,"Sci-Fi, Thriller","Kim Little,Clint Browning,Russell Reynolds,Mark Hengst",CM
3754,3755,Starforce,2000,93 min,Sci-Fi,"Michael Bergin,Amy Weber,Vernon Wells,Andy Garrison",CM
3755,3756,Alien Species,1996,92 min,Sci-Fi,"Charles Napier,Hoke Howell,David Homb,Jodi Seronick",CM
